Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,4,4,142.4799957,284.9500122,Shipping on time,1,17,Cleats,Plainfield,EE. UU.,XXXXXXXXX,Mary,10420,Petty,XXXXXXXXX,Home Office,NJ,5480 Clear Branch Round,7060.0,4,Apparel,40.61737061,-74.41967773,Europe,Bruges,Bélgica,10420,12/24/2018 17:45,67343,365,15.0,0.050000001,168315,59.99000168,0.5,5,299.9500122,284.9500122,142.4799957,Western Europe,Flanders Occidental,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/24/2018 17:45,Standard Class
TRANSFER,5,4,4.800000191,399.980011,Late delivery,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Robert,931,Smith,XXXXXXXXX,Home Office,PR,2211 Lazy Wharf,725.0,7,Fan Shop,18.24757958,-66.02531433,Europe,Stoke-on-Trent,Reino Unido,931,12/20/2018 06:29,67629,1004,0.0,0.0,169085,399.980011,0.01,1,399.980011,399.980011,4.800000191,Northern Europe,Inglaterra,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/20/2018 06:29,Standard Class
CASH,5,2,140.9900055,299.9899902,Late delivery,1,45,Fishing,Lockport,EE. UU.,XXXXXXXXX,Sandra,2774,Smith,XXXXXXXXX,Consumer,IL,8161 Misty Port,60441.0,7,Fan Shop,41.58304977,-88.05521393,Europe,The Hague,Países Bajos,2774,12/28/2018 04:58,66274,1004,100.0,0.25,165667,399.980011,0.469999999,1,399.980011,299.9899902,140.9900055,Western Europe,Holanda Meridional,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/28/2018 04:58,Second Class
PAYMENT,6,4,21.53000069,79.76000214,Late delivery,0,72,Pet Supplies,Augusta,EE. UU.,XXXXXXXXX,Blair,16623,Ware,XXXXXXXXX,Home Office,GA,9674 Shady Gardens,30907.0,11,Pet Shop,33.52104187,-82.04935455,Pacific Asia,Seúl,Corea del Sur,16623,12/22/2018 05:46,73070,1359,4.639999866,0.059999999,176385,84.40000153,0.270000011,1,84.40000153,79.76000214,21.53000069,Eastern Asia,Seúl,PENDING_PAYMENT,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/22/2018 05:46,Standard Class
DEBIT,5,4,1.059999943,9.369999886,Late delivery,0,61,CDs ,Newark,EE. UU.,XXXXXXXXX,Lee,17752,Reid,XXXXXXXXX,Corporate,DE,3901 Old Round,19702.0,9,Discs Shop,39.68188095,-75.64421082,Pacific Asia,Adelaide,Australia,17752,12/8/2018 04:47,74199,1348,1.919999957,0.170000002,177514,11.28999996,0.109999999,1,11.28999996,9.369999886,1.059999943,Oceania,Australia del Sur,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/8/2018 04:47,Standard Class
PAYMENT,4,4,31.94000053,122.8399963,Shipping on time,1,18,Men's Footwear,Saint Charles,EE. UU.,XXXXXXXXX,Doris,4371,Roberson,XXXXXXXXX,Consumer,MO,3761 Foggy Hickory Extension,63301.0,4,Apparel,38.77838135,-90.50777435,Europe,Madrid,España,4371,12/5/2018 08:58,66108,403,7.150000095,0.059999999,165239,129.9900055,0.25999999,1,129.9900055,122.8399963,31.94000053,Southern Europe,Madrid,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/5/2018 08:58,Standard Class
PAYMENT,6,4,8.909999847,49.5,Late delivery,0,24,Women's Apparel,Los Angeles,EE. UU.,XXXXXXXXX,Mary,6978,Whitaker,XXXXXXXXX,Consumer,CA,975 Green Canyon,90044.0,5,Golf,33.96006393,-118.2912903,Europe,Bordeaux,Francia,6978,12/19/2018 01:50,67895,502,0.5,0.01,169753,50.0,0.180000007,1,50.0,49.5,8.909999847,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/19/2018 01:50,Standard Class
PAYMENT,2,2,66.23999786,195.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,882,Smith,XXXXXXXXX,Consumer,PR,2136 Silver Canyon,725.0,7,Fan Shop,18.14119721,-66.63679504,Europe,Heilbronn,Alemania,882,12/9/2018 07:54,67446,1073,4.0,0.02,168595,199.9900055,0.340000004,1,199.9900055,195.9900055,66.23999786,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/9/2018 07:54,Second Class
TRANSFER,1,0,81.58000183,181.2899933,Shipping canceled,1,76,Women's Clothing,Philadelphia,EE. UU.,XXXXXXXXX,Heather,17314,Gray,XXXXXXXXX,Consumer,PA,2287 Foggy Apple Dell,19140.0,4,Apparel,40.00958252,-75.15264893,Pacific Asia,Hengyang,China,17314,12/28/2018 15:54,73761,1363,34.52999878,0.159999996,177076,215.8200073,0.449999988,1,215.8200073,181.2899933,81.58000183,Eastern Asia,Hunan,CANCELED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/28/2018 15:54,Same Day
TRANSFER,4,4,-31.55999947,157.8000031,Shipping canceled,1,67,DVDs,Indianapolis,EE. UU.,XXXXXXXXX,Rhiannon,14976,Montgomery,XXXXXXXXX,Consumer,IN,5062 Silver Corners,46227.0,9,Discs Shop,39.64605331,-86.11961365,Europe,Lunel,Francia,14976,12/9/2018 23:58,71423,1354,6.579999924,0.039999999,174738,164.3800049,-0.200000003,1,164.3800049,157.8000031,-31.55999947,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,SUSPECTED_FRAUD,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/9/2018 23:58,Standard Class
DEBIT,6,4,63.0,179.9900055,Late delivery,1,48,Water Sports,Los Angeles,EE. UU.,XXXXXXXXX,Mary,1926,Williams,XXXXXXXXX,Consumer,CA,197 Quaking Trail,90003.0,7,Fan Shop,33.98764038,-118.2705536,Europe,Vanves,Francia,1926,12/18/2018 22:53,65675,1073,20.0,0.100000001,164130,199.9900055,0.349999994,1,199.9900055,179.9900055,63.0,Western Europe,Isla de Francia,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/18/2018 22:53,Standard Class
CASH,2,1,13.25,27.04000092,Late delivery,0,59,Books ,San Juan,Puerto Rico,XXXXXXXXX,Callie,12459,Colon,XXXXXXXXX,Consumer,PR,8811 High Horse Impasse,921.0,8,Book Shop,39.49591446,-98.98998261,Europe,Lyon,Francia,12459,12/10/2018 12:30,68906,1346,4.039999962,0.129999995,172221,31.07999992,0.49000001,1,31.07999992,27.04000092,13.25,Western Europe,Auvernia-Ródano-Alpes,CLOSED,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/10/2018 12:30,First Class
PAYMENT,6,4,164.0899963,452.0400085,Late delivery,1,62,Cameras ,Atlanta,EE. UU.,XXXXXXXXX,Christine,17898,Huff,XXXXXXXXX,Home Office,GA,3993 Silver Apple Circle,30331.0,10,Technology,33.68620682,-84.49389648,Pacific Asia,Singapur,Singapur,17898,12/14/2018 20:38,74345,1349,0.0,0.0,177660,452.0400085,0.360000014,1,452.0400085,452.0400085,164.0899963,Southeast Asia,Singapur,PENDING_PAYMENT,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,12/14/2018 20:38,Standard Class
TRANSFER,2,2,12.09000015,191.9700012,Shipping on time,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9009,Sanchez,XXXXXXXXX,Consumer,PR,8142 Emerald Cider Jetty,725.0,4,Apparel,18.20025253,-66.37052155,Europe,Kingswood,Reino Unido,9009,12/20/2018 08:20,68066,365,47.99000168,0.200000003,170174,59.99000168,0.059999999,4,239.9600067,191.9700012,12.09000015,Northern Europe,Inglaterra,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/20/2018 08:20,Second Class
DEBIT,5,4,-3.75,267.8299866,Late delivery,1,63,Children's Clothing,San Diego,EE. UU.,XXXXXXXXX,Penelope,13772,Le,XXXXXXXXX,Home Office,CA,4189 Amber Leaf Close,92111.0,4,Apparel,32.7794342,-117.1718597,Europe,Copenhagen,Dinamarca,13772,12/4/2018 16:40,70219,1350,89.27999878,0.25,173534,357.1000061,-0.01,1,357.1000061,267.8299866,-3.75,Northern Europe,Región Capital,COMPLETE,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/4/2018 16:40,Standard Class
DEBIT,2,1,21.68000031,246.3099976,Late delivery,0,71,Music,Normal,EE. UU.,XXXXXXXXX,Ariel,18906,Hinton,XXXXXXXXX,Consumer,IL,9279 Little Beach,61761.0,9,Discs Shop,40.50857925,-88.98264313,Pacific Asia,Ajmer,India,18906,12/22/2018 01:17,75353,1358,14.34000015,0.059999999,178668,260.6499939,0.090000004,1,260.6499939,246.3099976,21.68000031,South Asia,Rajastán,COMPLETE,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,12/22/2018 01:17,First Class
DEBIT,4,4,88.08999634,187.4299927,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,11631,Mckenzie,XXXXXXXXX,Consumer,PR,669 Grand Mountain Boulevard,725.0,7,Fan Shop,18.23458672,-66.37050629,Europe,Bry-sur-Marne,Francia,11631,12/6/2018 20:59,68638,1014,62.47999954,0.25,171595,49.97999954,0.469999999,5,249.8999939,187.4299927,88.08999634,Western Europe,Isla de Francia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/6/2018 20:59,Standard Class
TRANSFER,2,4,8.739999771,23.30999947,Advance shipping,0,59,Books ,Caguas,Puerto Rico,XXXXXXXXX,Quincy,12579,Graves,XXXXXXXXX,Corporate,PR,7793 Round Oak Key,725.0,8,Book Shop,18.28787994,-66.0370636,Europe,Valencia,España,12579,12/4/2018 06:33,69026,1346,7.769999981,0.25,172341,31.07999992,0.379999995,1,31.07999992,23.30999947,8.739999771,Southern Europe,Valenciana,PROCESSING,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/4/2018 06:33,Standard Class
TRANSFER,2,2,113.6699982,391.980011,Shipping on time,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Justin,1739,Smith,XXXXXXXXX,Consumer,PR,5105 Middle Bay,725.0,7,Fan Shop,18.27999878,-66.37059021,Europe,Dorsten,Alemania,1739,12/8/2018 05:50,65961,1004,8.0,0.02,164847,399.980011,0.289999992,1,399.980011,391.980011,113.6699982,Western Europe,Renania del Norte-Westfalia,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/8/2018 05:50,Second Class
DEBIT,2,2,-74.37999725,148.7599945,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,4114,Schultz,XXXXXXXXX,Consumer,PR,6888 Dewy Nectar Inlet,725.0,5,Golf,18.22067261,-66.37055206,Europe,Miramas,Francia,4114,12/14/2018 18:56,66766,627,11.19999981,0.07,166881,39.99000168,-0.5,4,159.9600067,148.7599945,-74.37999725,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/14/2018 18:56,Second Class
PAYMENT,4,2,90.83999634,293.0400085,Late delivery,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Illiana,15701,Garcia,XXXXXXXXX,Corporate,PR,8666 Quiet Pointe,725.0,12,Health and Beauty ,18.24688721,-66.03705597,Pacific Asia,Surabaya,Indonesia,15701,12/11/2018 22:02,72148,1356,0.0,0.0,175463,293.0400085,0.310000002,1,293.0400085,293.0400085,90.83999634,Southeast Asia,Java Oriental,PENDING_PAYMENT,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,12/11/2018 22:02,Second Class
CASH,2,2,9.539999962,84.40000153,Shipping on time,1,72,Pet Supplies,Houston,EE. UU.,XXXXXXXXX,Madonna,19269,Boyd,XXXXXXXXX,Corporate,TX,4949 Easy Beacon Crest,77083.0,11,Pet Shop,29.69653702,-95.6459198,Pacific Asia,Palembang,Indonesia,19269,12/17/2018 21:03,75716,1359,0.0,0.0,179031,84.40000153,0.109999999,1,84.40000153,84.40000153,9.539999962,Southeast Asia,Sumatra Meridional,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/17/2018 21:03,Second Class
TRANSFER,4,2,2.450000048,38.95999908,Late delivery,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Melinda,19971,Torres,XXXXXXXXX,Corporate,PR,6076 Sleepy Manor,725.0,9,Discs Shop,18.29428673,-66.03705597,Pacific Asia,Kuala Lumpur,Malasia,19971,12/6/2018 23:30,76418,1362,0.800000012,0.02,179733,39.75,0.059999999,1,39.75,38.95999908,2.450000048,Southeast Asia,Kuala Lumpur,PROCESSING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/6/2018 23:30,Second Class
CASH,2,1,61.11000061,290.980011,Late delivery,1,43,Camping & Hiking,Catonsville,EE. UU.,XXXXXXXXX,Kenneth,3420,Price,XXXXXXXXX,Consumer,MD,7740 Emerald Shadow Swale,21228.0,7,Fan Shop,39.27961731,-76.71038055,Europe,Muret,Francia,3420,12/21/2018 02:24,65359,957,9.0,0.029999999,163357,299.980011,0.209999993,1,299.980011,290.980011,61.11000061,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/21/2018 02:24,First Class
TRANSFER,3,2,116.0400009,257.8800049,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Clare,15835,Yang,XXXXXXXXX,Corporate,PR,6460 Golden Meadow,725.0,12,Health and Beauty ,18.235569,-66.0370636,Pacific Asia,Bekasi,Indonesia,15835,12/12/2018 03:28,72282,1356,35.15999985,0.119999997,175597,293.0400085,0.449999988,1,293.0400085,257.8800049,116.0400009,Southeast Asia,Java Occidental,PROCESSING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,12/12/2018 03:28,Second Class
PAYMENT,2,4,97.5,250.0,Advance shipping,1,24,Women's Apparel,Strongsville,EE. UU.,XXXXXXXXX,Samantha,10985,Nguyen,XXXXXXXXX,Corporate,OH,2002 Crystal Deer Concession,44136.0,5,Golf,41.3469696,-81.82631683,Europe,Stoke-on-Trent,Reino Unido,10985,12/5/2018 14:43,67311,502,0.0,0.0,168232,50.0,0.389999986,5,250.0,250.0,97.5,Northern Europe,Inglaterra,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/5/2018 14:43,Standard Class
DEBIT,2,1,52.47999954,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Escondido,EE. UU.,XXXXXXXXX,Mary,9596,Smith,XXXXXXXXX,Consumer,CA,3178 Round Front,92025.0,7,Fan Shop,33.12691498,-117.075058,Europe,Clermont-Ferrand,Francia,9596,12/23/2018 18:17,68263,1014,49.97999954,0.25,170663,49.97999954,0.349999994,4,199.9199982,149.9400024,52.47999954,Western Europe,Auvernia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/23/2018 18:17,First Class
DEBIT,6,4,77.98999786,299.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Rachel,1417,Smith,XXXXXXXXX,Corporate,PR,9543 Lost Corners,725.0,7,Fan Shop,18.25158501,-66.37049866,Europe,Apeldoorn,Países Bajos,1417,12/10/2018 14:43,66075,957,0.0,0.0,165150,299.980011,0.25999999,1,299.980011,299.980011,77.98999786,Western Europe,Güeldres,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/10/2018 14:43,Standard Class
TRANSFER,4,2,138.1699982,293.9700012,Late delivery,1,9,Cardio Equipment,Holland,EE. UU.,XXXXXXXXX,John,10184,Walter,XXXXXXXXX,Corporate,MI,9069 Middle Cloud Woods,49423.0,3,Footwear,42.8562355,-86.0063324,Europe,Lille,Francia,10184,12/28/2018 02:31,68868,191,6.0,0.02,172166,99.98999786,0.469999999,3,299.9700012,293.9700012,138.1699982,Western Europe,Norte-Paso de Calais-Picardía,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/28/2018 02:31,Second Class
PAYMENT,5,4,14.47000027,164.3800049,Late delivery,1,67,DVDs,New York,EE. UU.,XXXXXXXXX,Reagan,18612,Mckenzie,XXXXXXXXX,Home Office,NY,5860 Grand Limits,10027.0,9,Discs Shop,40.81129837,-73.94896698,Pacific Asia,Bangalore,India,18612,12/3/2018 21:14,75059,1354,0.0,0.0,178374,164.3800049,0.090000004,1,164.3800049,164.3800049,14.47000027,South Asia,Karnataka,PENDING_PAYMENT,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/3/2018 21:14,Standard Class
PAYMENT,3,4,140.9900055,299.9899902,Advance shipping,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,James,8027,Smith,XXXXXXXXX,Home Office,PR,9451 Bright Walk,725.0,7,Fan Shop,18.26667023,-66.37062073,Europe,Sannois,Francia,8027,12/30/2018 01:53,66877,1004,100.0,0.25,167185,399.980011,0.469999999,1,399.980011,299.9899902,140.9900055,Western Europe,Isla de Francia,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/30/2018 01:53,Standard Class
DEBIT,6,4,12.86999989,116.9899979,Late delivery,1,18,Men's Footwear,Rock Hill,EE. UU.,XXXXXXXXX,Brian,12130,Watts,XXXXXXXXX,Home Office,SC,7240 Gentle Lake View,29730.0,4,Apparel,34.80184555,-81.09809113,Europe,Massa,Italia,12130,12/20/2018 19:12,66205,403,13.0,0.100000001,165500,129.9900055,0.109999999,1,129.9900055,116.9899979,12.86999989,Southern Europe,Toscana,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/20/2018 19:12,Standard Class
DEBIT,3,4,1.5,149.9900055,Advance shipping,1,48,Water Sports,Houston,EE. UU.,XXXXXXXXX,Barbara,3138,Nelson,XXXXXXXXX,Consumer,TX,6640 Golden Avenue,77036.0,7,Fan Shop,29.71482086,-95.51293945,Europe,Amberes,Bélgica,3138,12/29/2018 09:48,67457,1073,50.0,0.25,168627,199.9900055,0.01,1,199.9900055,149.9900055,1.5,Western Europe,Amberes,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/29/2018 09:48,Standard Class
TRANSFER,6,4,-29.01000023,290.1099854,Late delivery,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Yvonne,18773,Ferguson,XXXXXXXXX,Corporate,PR,5784 Blue Wagon Cove,725.0,12,Health and Beauty ,18.27254105,-66.0370636,Pacific Asia,Shanghái,China,18773,12/9/2018 07:35,75220,1356,2.930000067,0.01,178535,293.0400085,-0.100000001,1,293.0400085,290.1099854,-29.01000023,Eastern Asia,Shanghái,PROCESSING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,12/9/2018 07:35,Standard Class
TRANSFER,2,2,159.4100037,332.1000061,Shipping on time,0,63,Children's Clothing,Roswell,EE. UU.,XXXXXXXXX,Rae,13854,Logan,XXXXXXXXX,Consumer,NM,9611 Thunder Loop,88201.0,4,Apparel,33.42520142,-104.5220795,Europe,Tarbes,Francia,13854,12/11/2018 16:27,70301,1350,25.0,0.07,173616,357.1000061,0.479999989,1,357.1000061,332.1000061,159.4100037,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PROCESSING,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/11/2018 16:27,Second Class
PAYMENT,3,4,125.2699966,260.9700012,Advance shipping,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Robert,1912,Nunez,XXXXXXXXX,Corporate,PR,1655 Sleepy Pine Common,725.0,3,Footwear,18.26881218,-66.37057495,Europe,Fontaine,Francia,1912,12/1/2018 20:26,65687,191,39.0,0.129999995,164158,99.98999786,0.479999989,3,299.9700012,260.9700012,125.2699966,Western Europe,Auvernia-Ródano-Alpes,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/1/2018 20:26,Standard Class
TRANSFER,2,4,-39.68000031,176.3699951,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,John,6444,Smith,XXXXXXXXX,Consumer,PR,6157 Quaking Extension,725.0,4,Apparel,18.24445725,-66.37059784,Europe,Narbonne,Francia,6444,12/29/2018 04:56,67011,365,3.599999905,0.02,167506,59.99000168,-0.230000004,3,179.9700012,176.3699951,-39.68000031,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/29/2018 04:56,Standard Class
PAYMENT,6,4,20.59000015,56.72000122,Late delivery,0,60,Baby ,Caguas,Puerto Rico,XXXXXXXXX,Abra,12758,Nash,XXXXXXXXX,Corporate,PR,4905 Lazy Stead ,725.0,4,Apparel,18.22100258,-66.03705597,Europe,London,Reino Unido,12758,12/6/2018 10:10,69205,1347,2.359999895,0.039999999,172520,59.08000183,0.360000014,1,59.08000183,56.72000122,20.59000015,Northern Europe,Inglaterra,PENDING_PAYMENT,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,12/6/2018 10:10,Standard Class
TRANSFER,2,1,66.47000122,189.9199982,Late delivery,1,46,Indoor/Outdoor Games,East Brunswick,EE. UU.,XXXXXXXXX,Mary,11789,Smith,XXXXXXXXX,Consumer,NJ,2517 Shady Branch Avenue,8816.0,7,Fan Shop,40.41255188,-74.41832733,Europe,Las Rozas de Madrid,España,11789,12/16/2018 01:31,67899,1014,10.0,0.050000001,169767,49.97999954,0.349999994,4,199.9199982,189.9199982,66.47000122,Southern Europe,Madrid,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/16/2018 01:31,First Class
TRANSFER,5,4,31.94000053,118.2900009,Late delivery,0,18,Men's Footwear,Hayward,EE. UU.,XXXXXXXXX,Alan,1347,Gillespie,XXXXXXXXX,Corporate,CA,6122 Easy Oak Extension,94544.0,4,Apparel,37.63788986,-122.0765686,Europe,Sunderland,Reino Unido,1347,12/9/2018 03:41,66889,403,11.69999981,0.090000004,167213,129.9900055,0.270000011,1,129.9900055,118.2900009,31.94000053,Northern Europe,Inglaterra,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/9/2018 03:41,Standard Class
DEBIT,2,1,44.79000092,127.9700012,Late delivery,1,29,Shop By Sport,Levittown,EE. UU.,XXXXXXXXX,Mary,6375,Smith,XXXXXXXXX,Corporate,NY,3890 Indian Robin Extension,11756.0,5,Golf,40.72494888,-73.52056122,Europe,Munich,Alemania,6375,12/1/2018 03:31,66483,627,31.98999977,0.200000003,166189,39.99000168,0.349999994,4,159.9600067,127.9700012,44.79000092,Western Europe,Bavaria,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/1/2018 03:31,First Class
CASH,6,4,12.02999973,27.35000038,Late delivery,0,59,Books ,Caguas,Puerto Rico,XXXXXXXXX,Maxine,12568,Mclean,XXXXXXXXX,Consumer,PR,1131 Cotton Grounds ,725.0,8,Book Shop,18.257967,-66.0370636,Europe,Seville,España,12568,12/25/2018 02:23,69015,1346,3.730000019,0.119999997,172330,31.07999992,0.439999998,1,31.07999992,27.35000038,12.02999973,Southern Europe,Andalucía,CLOSED,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,12/25/2018 02:23,Standard Class
